Date,Open,High,Low,Close,Adj Close,Volume
2020-02-07,3.6531670093536377,3.698209047317505,3.6349589824676514,3.698209047317505,3.2632386684417725,62714814
2020-02-10,3.677604913711548,3.7101879119873047,3.6522090435028076,3.6766459941864014,3.2442119121551514,37762591
2020-02-11,3.6924591064453125,3.708750009536743,3.6536459922790527,3.708750009536743,3.2725396156311035,46883331
2020-02-12,3.7097089290618896,3.7902090549468994,3.7044379711151123,3.7902090549468994,3.3444178104400635,61892111
2020-02-13,3.743730068206787,3.777750015258789,3.714979887008667,3.7748749256134033,3.33088755607605,60350428
2020-02-14,3.7815840244293213,3.784938097000122,3.756666898727417,3.7600209712982178,3.3177804946899414,63145758
2020-02-17,3.7743959426879883,3.7988340854644775,3.768167018890381,3.7882919311523438,3.342726230621338,24360727
2020-02-18,3.7811050415039062,3.7906880378723145,3.731750011444092,3.7336668968200684,3.2945263385772705,46830010
2020-02-19,3.7585840225219727,3.788770914077759,3.7346251010894775,3.7537920475006104,3.312284231185913,34884819
2020-02-20,3.747083902359009,3.7667300701141357,3.6886250972747803,3.6886250972747803,3.254782199859619,45653319
2020-02-21,3.6531670093536377,3.6771249771118164,3.590395927429199,3.6244170665740967,3.1981256008148193,64829488
2020-02-24,3.4979169368743896,3.5338549613952637,3.437062978744507,3.4696459770202637,3.061558246612549,66775982
2020-02-25,3.48593807220459,3.48593807220459,3.355604887008667,3.3623130321502686,2.9668495655059814,74477813
2020-02-26,3.3541669845581055,3.4351460933685303,3.2966670989990234,3.397770881652832,2.9981369972229004,100444931
2020-02-27,3.3455419540405273,3.3627920150756836,3.2200000286102295,3.2770209312438965,2.8915891647338867,107969260
2020-02-28,3.194124937057495,3.230541944503784,3.1203339099884033,3.1883749961853027,2.8133697509765625,135664177
2020-03-02,3.2679169178009033,3.272228956222534,3.0316879749298096,3.119374990463257,2.7524847984313965,107224420
2020-03-03,3.1629788875579834,3.2386879920959473,3.0805630683898926,3.1006879806518555,2.7359962463378906,149415399
2020-03-04,3.124645948410034,3.1754379272460938,3.057563066482544,3.1581881046295166,2.786733388900757,81865630
2020-03-05,3.185978889465332,3.1864590644836426,2.967958927154541,2.997188091278076,2.6446690559387207,118313387
2020-03-06,2.9257919788360596,2.9578959941864014,2.858228921890259,2.9176459312438965,2.5744829177856445,129330400
2020-03-09,2.7791669368743896,2.7801249027252197,2.524729013442993,2.5683329105377197,2.2662549018859863,207650326
2020-03-10,2.6325418949127197,2.7734169960021973,2.511791944503784,2.5415000915527344,2.2425777912139893,140243644
2020-03-11,2.588937997817993,2.7302920818328857,2.564979076385498,2.6263129711151123,2.317415237426758,129763013
2020-03-12,2.5098750591278076,2.515625,2.1744580268859863,2.183562994003296,1.9267399311065674,234165546
2020-03-13,2.2722079753875732,2.5017290115356445,2.099708080291748,2.163438081741333,1.9089821577072144,161057338
2020-03-16,2.098750114440918,2.107374906539917,1.8480499982833862,1.9339170455932617,1.7064565420150757,206091071
2020-03-17,2.127021074295044,2.127500057220459,1.8766080141067505,2.0843749046325684,1.839218258857727,155017680
2020-03-18,2.0426878929138184,2.0891671180725098,1.9166669845581055,1.9550000429153442,1.7250598669052124,132374591
2020-03-19,2.0263960361480713,2.041249990463257,1.9176249504089355,1.9578750133514404,1.7275965213775635,108669656
2020-03-20,2.0316669940948486,2.069999933242798,1.9252920150756836,2.021125078201294,1.7834073305130005,149074243
2020-03-23,1.9281669855117798,2.117917060852051,1.9267289638519287,2.0268750190734863,1.7884811162948608,92313405
2020-03-24,2.117917060852051,2.270292043685913,2.09108304977417,2.270292043685913,2.0032684803009033,94129031
2020-03-25,2.372354030609131,2.4149999618530273,2.225728988647461,2.36995792388916,2.091212034225464,106542398
2020-03-26,2.2755630016326904,2.3948750495910645,2.2578330039978027,2.356062889099121,2.0789506435394287,79421726
2020-03-27,2.299999952316284,2.3172500133514404,2.1735000610351562,2.2161459922790527,1.9554907083511353,71084839
2020-03-30,2.15625,2.175416946411133,2.0604169368743896,2.1222290992736816,1.872619867324829,104162725
2020-03-31,2.146667003631592,2.1864380836486816,2.1049790382385254,2.1255829334259033,1.8755792379379272,87689799
2020-04-01,2.046999931335449,2.074312925338745,2.0144169330596924,2.057063102722168,1.815118670463562,77832242
2020-04-02,2.0891671180725098,2.1289379596710205,2.012500047683716,2.0618538856506348,1.8193455934524536,71893904
2020-04-03,2.022083044052124,2.041249990463257,1.9842289686203003,2.00962495803833,1.7732598781585693,74860512
2020-04-06,2.1136040687561035,2.1457080841064453,2.0604169368743896,2.1409170627593994,1.8891102075576782,79884864
2020-04-07,2.194582939147949,2.26118803024292,2.094438076019287,2.1543331146240234,1.9009480476379395,78233454
2020-04-08,2.0929999351501465,2.1423540115356445,2.07479190826416,2.1222290992736816,1.872619867324829,56071651
2020-04-09,2.168708086013794,2.1701459884643555,2.07479190826416,2.07479190826416,1.8307621479034424,96444637
2020-04-14,2.1251039505004883,2.127500057220459,2.017292022705078,2.0326249599456787,1.7935549020767212,81912698
2020-04-15,2.0326249599456787,2.0345420837402344,1.9176249504089355,1.9176249504089355,1.6920806169509888,130683830
2020-04-16,1.9550000429153442,1.9760830402374268,1.8697079420089722,1.8865749835968018,1.6646826267242432,74726755
2020-04-17,1.974166989326477,1.974166989326477,1.8706669807434082,1.8777580261230469,1.656902551651001,91478406
2020-04-20,1.910917043685913,1.910917043685913,1.8083750009536743,1.8697079420089722,1.6497994661331177,79779248
2020-04-21,1.8208329677581787,1.8304170370101929,1.7869080305099487,1.7924669981002808,1.5816433429718018,58965928
2020-04-22,1.8112499713897705,1.8543750047683716,1.7920830249786377,1.8440250158309937,1.6271371841430664,56361286
2020-04-23,1.86204195022583,1.9329580068588257,1.8476669788360596,1.9137920141220093,1.6886985301971436,99308363
2020-04-24,1.8543750047683716,1.8921329975128174,1.824666976928711,1.824666976928711,1.6100560426712036,55513920
2020-04-27,1.9061249494552612,1.906891942024231,1.8409579992294312,1.8877249956130981,1.6656973361968994,46701840
2020-04-28,1.8639580011367798,2.0192079544067383,1.8603169918060303,1.9780000448226929,1.7453546524047852,79861533
2020-04-29,1.9837499856948853,2.0819790363311768,1.9698539972305298,2.074312925338745,1.8303394317626953,68643204
2020-04-30,2.0767080783843994,2.1040210723876953,1.9343960285186768,1.952604055404663,1.7229455709457397,120458238
2020-05-04,1.910917043685913,1.9257709980010986,1.8675999641418457,1.8777580261230469,1.656902551651001,75360653
2020-05-05,1.9224170446395874,1.9550000429153442,1.872583031654358,1.9080419540405273,1.6836248636245728,64679090
2020-05-06,1.9063169956207275,1.9181040525436401,1.8459420204162598,1.8559080362319946,1.637622594833374,49659329
2020-05-07,1.8593579530715942,1.889449954032898,1.849392056465149,1.8773750066757202,1.656564712524414,40824255
2020-05-08,1.8825500011444092,1.9243329763412476,1.8610830307006836,1.9147499799728394,1.6895438432693481,32503278
2020-05-11,1.9358329772949219,1.972249984741211,1.8524580001831055,1.860700011253357,1.6418508291244507,46262468
2020-05-12,1.8401919603347778,1.8990329504013062,1.8401919603347778,1.8731579780578613,1.6528435945510864,37437662
2020-05-13,1.8423000574111938,1.8534170389175415,1.7955329418182373,1.7955329418182373,1.5843485593795776,58700122
2020-05-14,1.7825000286102295,1.8196829557418823,1.725000023841858,1.793233036994934,1.5823193788528442,112284656
2020-05-15,1.8099080324172974,1.8238999843597412,1.7403329610824585,1.7573920488357544,1.5506936311721802,65731156
2020-05-18,1.7945749759674072,1.8520749807357788,1.7652499675750732,1.8505419492721558,1.6328877210617065,65886065
2020-05-19,1.8975000381469727,1.9243329763412476,1.7175250053405762,1.7472330331802368,1.5417295694351196,138520704
2020-05-20,1.7441669702529907,1.8076080083847046,1.7020000219345093,1.8062670230865479,1.5938202142715454,87949958
2020-05-21,1.7800079584121704,1.8208329677581787,1.7585419416427612,1.7807749509811401,1.5713263750076294,78564654
2020-05-22,1.7587330341339111,1.8505419492721558,1.7374579906463623,1.8168079853057861,1.6031213998794556,71483314
2020-05-25,1.8495830297470093,1.8660670518875122,1.8223669528961182,1.8559080362319946,1.637622594833374,36162054
2020-05-26,1.8996080160140991,1.9679369926452637,1.8902169466018677,1.9645830392837524,1.733515739440918,104703714
2020-05-27,1.9933329820632935,2.0690419673919678,1.9837499856948853,2.0604169368743896,1.8180779218673706,163041496
2020-05-28,2.0604169368743896,2.079582929611206,1.98518705368042,2.0436460971832275,1.8032796382904053,84254726
2020-05-29,2.0115420818328857,2.0230419635772705,1.9324790239334106,1.952604055404663,1.7229455709457397,94033974
2020-06-01,2.0048329830169678,2.0187289714813232,1.9502079486846924,1.9861459732055664,1.7525423765182495,46868074
2020-06-02,1.9981249570846558,2.098750114440918,1.978958010673523,2.0733540058135986,1.8294934034347534,90360536
2020-06-03,2.1049790382385254,2.152895927429199,2.0829379558563232,2.139478921890259,1.887840986251831,104291317
2020-06-04,2.1207919120788574,2.204166889190674,2.09012508392334,2.1749379634857178,1.9191296100616455,155656164
2020-06-05,2.232917070388794,2.4245829582214355,2.2309999465942383,2.421708106994629,2.1368753910064697,179073551
2020-06-08,2.3958330154418945,2.4916670322418213,2.3733129501342773,2.4485421180725098,2.160553216934204,153582762
2020-06-09,2.4332079887390137,2.4413540363311768,2.323957920074463,2.396312952041626,2.114467144012451,105918101
2020-06-10,2.436563014984131,2.485917091369629,2.3076670169830322,2.3292291164398193,2.0552735328674316,106533532
2020-06-11,2.213749885559082,2.2290830612182617,2.1126461029052734,2.1126461029052734,1.864164113998413,145378645
2020-06-12,2.0815000534057617,2.192667007446289,2.0719170570373535,2.1207919120788574,1.871351718902588,104574909
2020-06-15,2.0148959159851074,2.086292028427124,2.012500047683716,2.0608959197998047,1.8185006380081177,91745881
2020-06-16,2.1318130493164062,2.2161459922790527,2.087249994277954,2.15625,1.9026395082473755,89181618
2020-06-17,2.1505000591278076,2.1993749141693115,2.1203129291534424,2.1533749103546143,1.9001023769378662,105297491
2020-06-18,2.1294169425964355,2.1744580268859863,2.057542085647583,2.094917058944702,1.848520278930664,110590741
2020-06-19,2.127500057220459,2.1337289810180664,2.0556249618530273,2.0632920265197754,1.8206149339675903,308358441
2020-06-22,2.04939603805542,2.0829379558563232,2.0244789123535156,2.040771007537842,1.800742745399475,50640206
2020-06-23,2.0690419673919678,2.177333116531372,2.04939603805542,2.1413960456848145,1.8895326852798462,86341389
2020-06-24,2.1255829334259033,2.1696670055389404,2.046041965484619,2.046041965484619,1.8053936958312988,46782259
2020-06-25,2.041249990463257,2.1040210723876953,2.0048329830169678,2.0973129272460938,1.8506340980529785,71505718
2020-06-26,2.1251039505004883,2.1294169425964355,2.0331039428710938,2.0331039428710938,1.7939774990081787,65801602
2020-06-29,2.041728973388672,2.1289379596710205,2.0187289714813232,2.115041971206665,1.8662781715393066,51935742
2020-06-30,2.1006669998168945,2.116957902908325,2.0393331050872803,2.0838959217071533,1.83879554271698,55657742
2020-07-01,2.085813045501709,2.1035420894622803,2.0326249599456787,2.053708076477051,1.8121581077575684,46316352
2020-07-02,2.0920419692993164,2.2281250953674316,2.0733540058135986,2.1902709007263184,1.9326590299606323,86761795
2020-07-03,2.188354015350342,2.201292037963867,2.111207962036133,2.134687900543213,1.8836134672164917,42074784
2020-07-06,2.214708089828491,2.281791925430298,2.204166889190674,2.2396249771118164,1.9762083292007446,63384499
2020-07-07,2.213749885559082,2.226207971572876,2.173021078109741,2.173021078109741,1.9174379110336304,49532159
2020-07-08,2.152895927429199,2.163438081741333,2.116957902908325,2.123667001724243,1.8738889694213867,44230272
2020-07-09,2.1428329944610596,2.1514580249786377,2.082458019256592,2.0838959217071533,1.83879554271698,65119315
2020-07-10,2.0604169368743896,2.127500057220459,2.0556249618530273,2.127500057220459,1.877271056175232,45390302
2020-07-13,2.1701459884643555,2.184999942779541,2.126542091369629,2.152416944503784,1.8992573022842407,41570437
2020-07-14,2.1418750286102295,2.1509790420532227,2.1001880168914795,2.131333112716675,1.8806532621383667,42544978
2020-07-15,2.1490631103515625,2.2027289867401123,2.085813045501709,2.172542095184326,1.9170153141021729,83717997
2020-07-16,2.1696670055389404,2.196500062942505,2.143312931060791,2.1663129329681396,1.9115190505981445,38014757
2020-07-17,2.1581668853759766,2.164875030517578,2.0973129272460938,2.1227080821990967,1.8730424642562866,76359302
2020-07-20,2.117917060852051,2.1246249675750732,2.0819790363311768,2.117917060852051,1.8688150644302368,36951523
2020-07-21,2.135646104812622,2.2161459922790527,2.0934789180755615,2.105937957763672,1.8582448959350586,73291726
2020-07-22,2.1035420894622803,2.126542091369629,2.049875020980835,2.0613749027252197,1.8189233541488647,49731841
2020-07-23,2.066167116165161,2.0815000534057617,2.021604061126709,2.029750108718872,1.7910181283950806,59291928
2020-07-24,2.013458013534546,2.0604169368743896,1.9990830421447754,2.037416934967041,1.7977832555770874,41808351
2020-07-27,2.022083044052124,2.0249578952789307,1.966020941734314,1.9885419607162476,1.7546566724777222,56736540
2020-07-28,1.980875015258789,2.025438070297241,1.978479027748108,2.0148959159851074,1.7779109477996826,49491982
2020-07-29,1.9837499856948853,1.9981249570846558,1.8975000381469727,1.9200210571289062,1.694195032119751,85772432
2020-07-30,1.9205000400543213,1.9257709980010986,1.7957249879837036,1.809717059135437,1.5968643426895142,99273721
2020-07-31,1.8334829807281494,1.8417249917984009,1.7332420349121094,1.7332420349121094,1.5293842554092407,88986681
2020-08-03,1.7441669702529907,1.7876750230789185,1.6928000450134277,1.7796250581741333,1.5703117847442627,89381904
2020-08-04,1.8037749528884888,1.8495830297470093,1.7882499694824219,1.8396170139312744,1.6232476234436035,66751557
2020-08-05,1.8495830297470093,1.8708579540252686,1.7972580194473267,1.8112499713897705,1.598217248916626,42250843
2020-08-06,1.8003250360488892,1.8263920545578003,1.7612249851226807,1.7872920036315918,1.577077031135559,43262149
2020-08-07,1.7725330591201782,1.7863329648971558,1.725000023841858,1.7583500146865845,1.5515391826629639,53876306
2020-08-10,1.796875,1.8298419713974,1.7796250581741333,1.814892053604126,1.6014306545257568,63752024
2020-08-11,1.8309919834136963,1.9248119592666626,1.8309919834136963,1.9185830354690552,1.6929261684417725,72927216
2020-08-12,1.9166669845581055,1.9631459712982178,1.903825044631958,1.9051669836044312,1.681087851524353,55336486
2020-08-13,1.884850025177002,1.9262499809265137,1.8664499521255493,1.8664499521255493,1.6469244956970215,40406162
2020-08-14,1.8580169677734375,1.8591669797897339,1.7893999814987183,1.8468999862670898,1.629673957824707,51759295
2020-08-17,1.8388500213623047,1.8666419982910156,1.8083750009536743,1.8120169639587402,1.5988940000534058,39663919
2020-08-18,1.7995580434799194,1.8516919612884521,1.7848000526428223,1.7987920045852661,1.5872244834899902,36795007
2020-08-19,1.7874829769134521,1.8536080121994019,1.780392050743103,1.8536080121994019,1.6355931758880615,25485366
2020-08-20,1.8170000314712524,1.8171919584274292,1.7765580415725708,1.7765580415725708,1.5676054954528809,40698269
2020-08-21,1.784991979598999,1.796875,1.725957989692688,1.751067042350769,1.5451127290725708,50665297
2020-08-24,1.7692749500274658,1.8189170360565186,1.7635250091552734,1.8189170360565186,1.6049823760986328,34871042
2020-08-25,1.8474750518798828,1.8812079429626465,1.8147000074386597,1.8162330389022827,1.6026140451431274,48007338
2020-08-26,1.803583025932312,1.8516919612884521,1.796875,1.8405749797821045,1.6240930557250977,22642268
2020-08-27,1.832716941833496,1.8352080583572388,1.783074975013733,1.820449948310852,1.606334924697876,42121969
2020-08-28,1.8346329927444458,1.890025019645691,1.821025013923645,1.8802499771118164,1.6591013669967651,53372983
2020-08-31,1.8975000381469727,1.9070830345153809,1.7851829528808594,1.7851829528808594,1.5752160549163818,50831606
2020-09-01,1.8208329677581787,1.8229420185089111,1.755666971206665,1.7920830249786377,1.5813044309616089,61740734
2020-09-02,1.7947670221328735,1.8058830499649048,1.739758014678955,1.7481919527053833,1.5425758361816406,50759460
2020-09-03,1.7729170322418213,1.8304170370101929,1.7541329860687256,1.7662080526351929,1.558472752571106,60105148
2020-09-04,1.8016669750213623,1.8524580001831055,1.7832670211791992,1.826200008392334,1.6114088296890259,84676596
2020-09-07,1.8520749807357788,1.875458002090454,1.8007080554962158,1.8330999612808228,1.6174973249435425,45383638
2020-09-08,1.8373169898986816,1.868749976158142,1.7748329639434814,1.7782829999923706,1.5691274404525757,49676720
2020-09-09,1.7809669971466064,1.8112499713897705,1.7508749961853027,1.8062670230865479,1.5938202142715454,65541590
2020-09-10,1.8051170110702515,1.8104829788208008,1.7531750202178955,1.7687000036239624,1.5606716871261597,70817252
2020-09-11,1.769083023071289,1.7706170082092285,1.725000023841858,1.7301750183105469,1.5266779661178589,67300185
2020-09-14,1.7493419647216797,1.753749966621399,1.7087080478668213,1.7384170293807983,1.5339505672454834,47388461
2020-09-15,1.727874994277954,1.7480000257492065,1.707942008972168,1.7190580368041992,1.5168684720993042,58317486
2020-09-16,1.7318999767303467,1.7328579425811768,1.6675000190734863,1.7223169803619385,1.5197441577911377,73821401
2020-09-17,1.683791995048523,1.7035330533981323,1.6655830144882202,1.6885830163955688,1.4899777173995972,58485357
2020-09-18,1.6860920190811157,1.6866669654846191,1.6050169467926025,1.624758005142212,1.4336596727371216,243662750
2020-09-21,1.6019500494003296,1.6019500494003296,1.5168499946594238,1.5237499475479126,1.344531774520874,109821767
2020-09-22,1.5703250169754028,1.571666955947876,1.4854170083999634,1.4953830242156982,1.319501280784607,102761793
2020-09-23,1.5082249641418457,1.5465580224990845,1.473533034324646,1.473533034324646,1.30022132396698,89346211
2020-09-24,1.4440170526504517,1.5024750232696533,1.4394170045852661,1.4815829992294312,1.3073244094848633,89977785
2020-09-25,1.4978749752044678,1.5235580205917358,1.4670170545578003,1.4850330352783203,1.310368537902832,61836173
2020-09-28,1.5216419696807861,1.5862330198287964,1.5088000297546387,1.5862330198287964,1.3996658325195312,77060993
2020-09-29,1.5640000104904175,1.5640000104904175,1.5189579725265503,1.5258580446243286,1.3463919162750244,51702194
2020-09-30,1.4950000047683716,1.5588250160217285,1.4875249862670898,1.5329500436782837,1.3526498079299927,63638344
2020-10-01,1.5634249448776245,1.5647670030593872,1.4999829530715942,1.5141669511795044,1.3360759019851685,56669078
2020-10-02,1.4915499687194824,1.5208749771118164,1.4783250093460083,1.5128250122070312,1.33489191532135,61718768
2020-10-05,1.5333329439163208,1.5563329458236694,1.5185749530792236,1.541957974433899,1.3605983257293701,51445961
2020-10-06,1.5402330160140991,1.6504420042037964,1.5287330150604248,1.637982964515686,1.445329189300537,84277118
2020-10-07,1.619966983795166,1.6358749866485596,1.6073169708251953,1.6167080402374268,1.4265564680099487,52576217
2020-10-08,1.6314669847488403,1.6623250246047974,1.6272499561309814,1.6445000171661377,1.4510798454284668,48935255
2020-10-09,1.6473749876022339,1.6598329544067383,1.6121079921722412,1.6234170198440552,1.4324764013290405,66656428
2020-10-12,1.6172829866409302,1.6345330476760864,1.5885330438613892,1.5992670059204102,1.411166787147522,38805814
2020-10-13,1.5960079431533813,1.5992670059204102,1.5413830280303955,1.5461750030517578,1.3643193244934082,44692023
2020-10-14,1.550583004951477,1.5831669569015503,1.5385080575942993,1.5482829809188843,1.366179347038269,43728397
2020-10-15,1.5333329439163208,1.5363999605178833,1.4959579706192017,1.533524990081787,1.3531570434570312,51968198
2020-10-16,1.5431079864501953,1.5850830078125,1.5038169622421265,1.574157953262329,1.3890109062194824,63773920
2020-10-19,1.575692057609558,1.6119170188903809,1.5582499504089355,1.5848920345306396,1.3984825611114502,46426979
2020-10-20,1.5687919855117798,1.6542749404907227,1.5659170150756836,1.6287829875946045,1.437211275100708,67774651
2020-10-21,1.6655830144882202,1.6761250495910645,1.5990749597549438,1.5990749597549438,1.4109973907470703,58815285
2020-10-22,1.5846999883651733,1.625141978263855,1.5649579763412476,1.6170920133590698,1.426895260810852,70560047
2020-10-23,1.6226500272750854,1.6866669654846191,1.6197750568389893,1.6713329553604126,1.4747567176818848,57002845
2020-10-26,1.627632975578308,1.6791919469833374,1.623033046722412,1.6510169506072998,1.4568302631378174,53051933
2020-10-27,1.7058329582214355,1.7326669692993164,1.620542049407959,1.6268670558929443,1.4355206489562988,92848653
2020-10-28,1.5908329486846924,1.6301250457763672,1.5605499744415283,1.5753079652786255,1.3900257349014282,89028128
2020-10-29,1.5965830087661743,1.6278250217437744,1.5601669549942017,1.5914080142974854,1.4042322635650635,70005492
2020-10-30,1.5812499523162842,1.6454579830169678,1.5772249698638916,1.6395169496536255,1.4466828107833862,74623634
2020-11-02,1.6619420051574707,1.7083250284194946,1.6406669616699219,1.7083250284194946,1.5073977708816528,50483841
2020-11-03,1.7248079776763916,1.774641990661621,1.7065999507904053,1.774641990661621,1.5659148693084717,88000563
2020-11-04,1.7144579887390137,1.738800048828125,1.683791995048523,1.7020000219345093,1.5018168687820435,79084593
2020-11-05,1.7154170274734497,1.7646750211715698,1.6659669876098633,1.754325032234192,1.5479875802993774,90971165
2020-11-06,1.7466579675674438,1.7815419435501099,1.7044919729232788,1.7125420570373535,1.5111188888549805,54599130
2020-11-09,1.7309420108795166,2.048917055130005,1.7169500589370728,2.041728973388672,1.8015879392623901,208230609
2020-11-10,2.041249990463257,2.217103958129883,2.028312921524048,2.217103958129883,1.956336259841919,255995304
2020-11-11,2.2166249752044678,2.2520830631256104,2.144270896911621,2.2506461143493652,1.9859331846237183,158788693
2020-11-12,2.184999942779541,2.225250005722046,2.165354013442993,2.22141695022583,1.9601415395736694,94613361
2020-11-13,2.2003331184387207,2.311021089553833,2.192667007446289,2.2865829467773438,2.0176427364349365,104636048
2020-11-16,2.4000000953674316,2.440000057220459,2.3334999084472656,2.3510000705718994,2.074483871459961,151831363
2020-11-17,2.3269999027252197,2.378999948501587,2.2829999923706055,2.368000030517578,2.089484214782715,87341652
2020-11-18,2.3445000648498535,2.369499921798706,2.319999933242798,2.361999988555908,2.0841898918151855,63448609
2020-11-19,2.325000047683716,2.3389999866485596,2.2860000133514404,2.32450008392334,2.051100730895996,63700057
2020-11-20,2.327500104904175,2.3505001068115234,2.311500072479248,2.3364999294281006,2.0616888999938965,56329295
2020-11-23,2.3585000038146973,2.3864998817443848,2.3359999656677246,2.3545000553131104,2.0775718688964844,55673682
2020-11-24,2.380000114440918,2.4835000038146973,2.369999885559082,2.4835000038146973,2.191399574279785,74449494
2020-11-25,2.5,2.5199999809265137,2.4075000286102295,2.4614999294281006,2.1719870567321777,68996058
2020-11-26,2.4375,2.450000047683716,2.3984999656677246,2.427500009536743,2.14198637008667,64613614
2020-11-27,2.3954999446868896,2.4744999408721924,2.38700008392334,2.4649999141693115,2.1750752925872803,68378162
2020-11-30,2.437999963760376,2.4554998874664307,2.385499954223633,2.4175000190734863,2.133162021636963,98260002
2020-12-01,2.440000057220459,2.558500051498413,2.437999963760376,2.558500051498413,2.257578134536743,134247828
2020-12-02,2.5510001182556152,2.690000057220459,2.5334999561309814,2.680000066757202,2.364788055419922,102234301
2020-12-03,2.6644999980926514,2.7225000858306885,2.630500078201294,2.7074999809265137,2.3890535831451416,70036457
2020-12-04,2.700000047683716,2.861999988555908,2.691999912261963,2.861999988555908,2.525381565093994,112272247
2020-12-07,2.8299999237060547,2.8324999809265137,2.7039999961853027,2.7260000705718994,2.4053776264190674,80726643
2020-12-08,2.7179999351501465,2.7855000495910645,2.700500011444092,2.7715001106262207,2.445526123046875,60260390
2020-12-09,2.765000104904175,2.7934999465942383,2.7239999771118164,2.7255001068115234,2.4049367904663086,44851636
2020-12-10,2.75,2.76200008392334,2.6010000705718994,2.6480000019073486,2.3365516662597656,73696249
2020-12-11,2.6480000019073486,2.6579999923706055,2.5255000591278076,2.575000047683716,2.272137403488159,99059514
2020-12-14,2.635999917984009,2.686000108718872,2.611999988555908,2.622999906539917,2.3144919872283936,56773854
2020-12-15,2.622999906539917,2.734999895095825,2.6010000705718994,2.7044999599456787,2.386406183242798,66776888
2020-12-16,2.6700000762939453,2.734999895095825,2.6524999141693115,2.678999900817871,2.363905429840088,53532238
2020-12-17,2.700000047683716,2.7144999504089355,2.6579999923706055,2.688499927520752,2.3722879886627197,56463952
2020-12-18,2.6649999618530273,2.7135000228881836,2.5785000324249268,2.5785000324249268,2.2752256393432617,197256695
2020-12-21,2.4595000743865967,2.513000011444092,2.4100000858306885,2.4509999752044678,2.162721872329712,136970378
2020-12-22,2.4749999046325684,2.5399999618530273,2.4644999504089355,2.5309998989105225,2.2333128452301025,40264148
2020-12-23,2.5320000648498535,2.630000114440918,2.5225000381469727,2.619499921798706,2.311403512954712,76461512
2020-12-24,2.6394999027252197,2.676500082015991,2.630000114440918,2.6700000762939453,2.355963706970215,27302039
2020-12-28,2.700000047683716,2.7119998931884766,2.566999912261963,2.5905001163482666,2.2858150005340576,32046821
2020-12-29,2.609999895095825,2.634500026702881,2.563999891281128,2.5915000438690186,2.2866971492767334,26968286
2020-12-30,2.5794999599456787,2.615499973297119,2.575000047683716,2.575000047683716,2.272137403488159,26266641
2020-12-31,2.5415000915527344,2.572499990463257,2.5309998989105225,2.5380001068115234,2.2394895553588867,14716870
